deck_id,name,type_line,cmc,mana_cost,w,u,b,r,g,c,x_count,phi_life_opt,hybrid_opts,effects_line,is_commander,mana_production,card_draw,manual_tags,generated_effect_tags
moxfield_export_4,Exotic Orchard,Land,0,,0,0,0,0,0,0,0,0,,{T}: Add one mana of any color that a land an opponent controls could produce.,False,{Any},0,['tap-ability'],"['Mana Ramp', 'Mana Synergy']"
moxfield_export_4,Farewell,Sorcery,6,{4}{W}{W},2,0,0,0,0,4,0,0,,Choose one or more — • Exile all artifacts. • Exile all creatures. • Exile all enchantments. • Exile all graveyards.,False,0,0,"['enchant', 'wipe', 'graveyard']","['Enchantment Wrath', 'Graveyard Sweeper']"
moxfield_export_4,Fellwar Stone,Instant,3,{2},0,0,1,1,0,2,0,0,,"As an additional cost to cast this spell, pay X life. Fire Covenant deals X damage divided as you choose among any number of target creatures.",False,0,0,['additional-cost'],"['Aggressive', 'Combo']"
moxfield_export_4,Fire Covenant,Instant,3,{1}{B}{R},0,0,1,1,0,1,0,0,,"As an additional cost to cast this spell, pay X life. Fire Covenant deals X damage divided as you choose among any number of target creatures.",False,0,0,['additional-cost'],"['Aggressive', 'Control']"
moxfield_export_4,Fumiko the Lowblood,Legendary Creature — Human Samurai,4,{2}{R}{R},0,0,0,2,0,2,0,0,,"Fumiko has bushido X, where X is the number of attacking creatures. (Whenever this creature blocks or becomes blocked, it gets +X/+X until end of turn.) Creatures your opponents control attack each combat if able.",False,0,0,['end-step'],"['Bushido', 'Aggressive']"
moxfield_export_4,Ghostly Prison,Enchantment,3,{2}{W},1,0,0,0,0,2,0,0,,Creatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.,False,0,0,[],"['Control', 'Counterspell']"
moxfield_export_4,"Gisela, Blade of Goldnight",Legendary Creature — Angel,7,{4}{R}{W}{W},2,0,0,1,0,4,0,0,,"Flying, first strike If a source would deal damage to an opponent or a permanent an opponent controls, that source deals double that damage to that player or permanent instead. If a source would deal damage to you or a permanent you control, prevent half that damage, rounded up.",False,0,0,"['first-strike', 'flying']","['Aggressive', 'Combo']"
moxfield_export_4,Giver of Runes,Creature — Kor Cleric,1,{W},1,0,0,0,0,0,0,0,,{T}: Another target creature you control gains protection from colorless or from the color of your choice until end of turn.,False,0,0,"['end-step', 'protection', 'tap-ability']","['Protection', 'Tap-and-Hold']"
moxfield_export_4,Godless Shrine,Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {C}. {R}, {T}: Target creature gains haste until end of turn. {3}{R}{R}, {T}: If you both own and control this land and a creature named Hanweir Garrison, exile them, then meld them into Hanweir, the Writhing Township.",False,{R},0,"['end-step', 'haste', 'tap-ability']","['Godless Shrine', 'Meld']"
moxfield_export_4,Guilty Conscience,Enchantment — Aura,1,{W},1,0,0,0,0,0,0,0,,"Enchant creature Whenever enchanted creature deals damage, this Aura deals that much damage to that creature.",False,0,0,"['aura', 'enchant']","['Control', 'Combo']"
moxfield_export_4,Hall of Heliod's Generosity,Creature — Human Knight,4,,2,0,0,0,0,0,0,0,,"Battle cry (Whenever this creature attacks, each other attacking creature gets +1/+0 until end of turn.) Whenever this creature attacks, create two 1/1 white Soldier creature tokens that are tapped and attacking.",False,0,1,['card-draw'],"['Graveyard Ritual', 'Card Advantage']"
moxfield_export_4,Increasing Vengeance,Creature — Faerie,2,{R}{R},1,0,0,0,0,0,0,0,,"Flying, lifelink Creatures entering or dying don't cause abilities to trigger.",False,0,0,"['flying', 'lifelink']","['Aggressive', 'Combo']"
moxfield_export_4,"Kambal, Consul of Allocation",Legendary Creature — Human Advisor,3,{1}{W}{B},1,0,1,0,0,1,0,0,,"Whenever an opponent casts a noncreature spell, that player loses 2 life and you gain 2 life.",False,0,0,[],"['Control', 'Life-Gain']"
moxfield_export_4,"Kambal, Profiteering Mayor",Legendary Creature — Human Advisor,3,{1}{W}{B},1,0,1,0,0,1,0,0,,"Whenever one or more tokens your opponents control enter, for each of them, create a tapped token that's a copy of it. This ability triggers only once each turn. Whenever one or more tokens you control enter, each opponent loses 1 life and you gain 1 life.",False,0,0,['token'],"['Token Manipulation', 'Life Stealer']"
moxfield_export_4,"Kardur, Doomscourge",Legendary Creature — Demon Berserker,4,{2}{B}{R},0,0,1,1,0,2,0,0,,"When Kardur enters, until your next turn, creatures your opponents control attack each combat if able and attack a player other than you if able. Whenever an attacking creature dies, each opponent loses 1 life and you gain 1 life.",False,0,0,[],"['Aggressive', 'Bloodthirsty']"
moxfield_export_4,Keen Duelist,Creature — Human Wizard,2,{1}{B},0,0,1,0,0,1,0,0,,"At the beginning of your upkeep, you and target opponent each reveal the top card of your library. You each lose life equal to the mana value of the card revealed by the other player. You each put the card you revealed into your hand.",False,0,0,['upkeep'],"['Aggressive', 'Control']"
moxfield_export_4,Kor Haven,Legendary Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {C}. {1}{W}, {T}: Prevent all combat damage that would be dealt by target attacking creature this turn.",False,{W},0,['tap-ability'],"['Graveyard', 'Tap Out']"
moxfield_export_4,Loran of the Third Path,Legendary Creature — Human Artificer,3,{2}{W},1,0,0,0,0,2,0,0,,"Vigilance When Loran enters, destroy up to one target artifact or enchantment. {T}: You and target opponent each draw a card.",False,0,1,"['card-draw', 'enchant', 'vigilance', 'tap-ability']","['Aggressive Aggro', 'Control']"
moxfield_export_4,"Lotho, Corrupt Shirriff",Legendary Creature — Halfling Rogue,2,{W}{B},1,0,1,0,0,0,0,0,,"Whenever a player casts their second spell each turn, you lose 1 life and create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",False,{Any},0,"['sacrifice', 'token', 'tap-ability']","['Sacrifice Archetype', 'Token Archetype']"
moxfield_export_4,Luxury Suite,Land,0,,0,0,0,0,0,0,0,0,,This land enters tapped unless you have two or more opponents. {T}: Add {B} or {R}.,False,{B}{R},0,['tap-ability'],"['Tap-Out', 'Swamp']"
moxfield_export_4,Mana Confluence,Land,0,,0,0,0,0,0,0,0,0,,"{T}, Pay 1 life: Add one mana of any color.",False,0,0,"['end-step', 'token']","['Mana Rush', 'Token Archetype']"
moxfield_export_4,"Mangara, the Diplomat",Legendary Creature — Human Cleric,4,{3}{W},1,0,0,0,0,3,0,0,,"Lifelink Whenever an opponent attacks with creatures, if two or more of those creatures are attacking you and/or planeswalkers you control, draw a card. Whenever an opponent casts their second spell each turn, draw a card.",False,0,1,"['card-draw', 'lifelink']","['Bloodbraid Elf', 'Sorin, Grimweaver']"
moxfield_export_4,Marsh Flats,Land,0,,0,0,0,0,0,0,0,0,,"{T}, Pay 1 life, Sacrifice this land: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle.",False,0,0,"['sacrifice', 'tutor', 'shuffle', 'tap-ability']","['Swamp Ritualist', 'Tap-Out']"
moxfield_export_4,Maze of Ith,Land,0,,0,0,0,0,0,0,0,0,,{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.,False,0,0,['tap-ability'],"['Maze Walker', 'Maze Archetype']"
moxfield_export_4,"Michiko Konda, Truth Seeker",Legendary Creature — Human Advisor,4,{3}{W},1,0,0,0,0,3,0,0,,"Whenever a source an opponent controls deals damage to you, that player sacrifices a permanent of their choice.",False,0,0,['sacrifice'],"['Trashing', 'Sacrifice']"
moxfield_export_4,Monologue Tax,Enchantment,3,{2}{W},1,0,0,0,0,2,0,0,,"Whenever an opponent casts their second spell each turn, you create a Treasure token.",False,0,0,['token'],"['Token Archetype', 'Disruption Archetype']"
moxfield_export_4,"Nelly Borca, Impulsive Accuser",Sorcery,2,{2}{R}{W},0,0,1,0,0,2,0,0,,You draw two cards and lose 2 life.,False,0,2,[],"['Aggressive', 'Swashbuckler']"
moxfield_export_4,Orzhov Signet,Artifact,2,{2},0,0,0,0,0,2,0,0,,"{1}, {T}: Add {W}{B}.",False,{W}{B},0,['tap-ability'],"['Mage', 'Control']"
moxfield_export_4,Phyrexian Vindicator,Creature — Phyrexian Horror,4,{W}{W}{W}{W},4,0,0,0,0,0,0,0,,"Flying If damage would be dealt to this creature, prevent that damage. When damage is prevented this way, this creature deals that much damage to any other target.",False,0,0,['flying'],"['Aggressive', 'Damage Dealer']"
moxfield_export_4,Plains,Basic Land — Plains,0,,0,0,0,0,0,0,0,0,,({T}: Add {W}.),False,0,2,[],"['Blood Plains', 'Life Tap']"
moxfield_export_4,Plains,Basic Land — Plains,0,,0,0,0,0,0,0,0,0,,({T}: Add {W}.),False,0,2,[],"['Blood Plains', 'Life Tap']"
moxfield_export_4,Plains,Basic Land — Plains,0,,0,0,0,0,0,0,0,0,,({T}: Add {W}.),False,0,2,[],"['Blood Plains', 'Life Tap']"
moxfield_export_4,Plains,Basic Land — Plains,0,,0,0,0,0,0,0,0,0,,({T}: Add {W}.),False,0,2,[],"['Blood Plains', 'Life Tap']"
moxfield_export_4,Plateau,Land — Mountain Plains,0,,0,0,0,0,0,0,0,0,,({T}: Add {R} or {W}.),False,{W}{R},0,['tap-ability'],"['Gatherer', 'Tap-Out']"
moxfield_export_4,Prismatic Vista,Land,0,,0,0,0,0,0,0,0,0,,"{T}, Pay 1 life, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield, then shuffle.",False,0,0,"['sacrifice', 'tutor', 'shuffle', 'tap-ability']","['Tap-Out', 'Tap-Out-Tutor']"
moxfield_export_4,Reanimate,Sorcery,1,{B},0,0,1,0,0,0,0,0,,Put target creature card from a graveyard onto the battlefield under your control. You lose life equal to that card's mana value.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Life-Draining']"
moxfield_export_4,Reliquary Tower,Creature — Demon,6,,0,0,2,0,0,0,0,0,,"Whenever this creature attacks, put target creature card from defending player's graveyard onto the battlefield under your control. Encore {6}{B}{B} ({6}{B}{B}, Exile this card from your graveyard: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)",False,{C},0,['tap-ability'],"['Graveyard', 'Mana Leak']"
moxfield_export_4,Reverberate,Instant,2,{R}{R},0,0,0,2,0,0,0,0,,Copy target instant or sorcery spell. You may choose new targets for the copy.,False,0,0,[],"['Graveyard', 'Mana Leak']"
moxfield_export_4,Reverse Damage,Creature — Human Werewolf // Creature — Werewolf,3,{1}{W}{W},0,0,0,1,0,1,0,0,,"At the beginning of combat on your turn, target creature you control gets +1/+0 and gains haste until end of turn. Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",False,0,0,"['end-step', 'haste']","['Haste Archetype', 'End-Step Archetype']"
moxfield_export_4,Sacred Foundry,Land — Mountain Plains,0,,0,0,0,0,0,0,0,0,,"({T}: Add {R} or {W}.) As this land enters, you may pay 2 life. If you don't, it enters tapped.",False,{W}{R},0,['tap-ability'],"['Factory', 'Tap-Out']"
moxfield_export_4,Savai Triome,Land — Mountain Plains Swamp,0,,0,0,0,0,0,0,0,0,,"({T}: Add {R}, {W}, or {B}.) This land enters tapped. Cycling {3} ({3}, Discard this card: Draw a card.)",False,{W}{B}{R},1,"['discard', 'card-draw', 'tap-ability']","['Graveyard Synergy', 'Tap-and-Discard']"
moxfield_export_4,Scheming Symmetry,Sorcery,1,{B},0,0,1,0,0,0,0,0,,"Choose two target players. Each of them searches their library for a card, then shuffles and puts that card on top.",False,0,0,"['tutor', 'shuffle']","['Tutor', 'Shuffle']"
moxfield_export_4,Scrubland,Land — Plains Swamp,0,,0,0,0,0,0,0,0,0,,({T}: Add {W} or {B}.),False,{W}{B},0,['tap-ability'],"['Scrubland', 'Tap-Up']"
moxfield_export_4,"Shinka, the Bloodsoaked Keep",Creature — Human Monk,1,,1,0,0,0,0,0,0,0,,"Lifelink (Damage dealt by this creature also causes you to gain that much life.) As long as you have 30 or more life, this creature gets +5/+5 and has flying.",False,0,0,"['flying', 'lifelink']","['Lifelink', 'Flying']"
moxfield_export_4,"Shizo, Death's Storehouse",Land,0,,0,0,0,0,0,0,0,0,,"{1}, {T}: Add {B}{R}.",False,{B}{R},0,['tap-ability'],"['Bloodthirsty', 'Bloodline']"
moxfield_export_4,Smothering Tithe,Legendary Creature — Vampire Noble,6,{3}{W},0,0,1,1,0,3,0,0,,"Flying, haste Whenever Olivia attacks, return target creature card from your graveyard to the battlefield tapped and attacking. It gains ""When you don't control a legendary Vampire, exile this creature.""",False,{B}{R},0,['tap-ability'],"['Tavern Druid', 'Goblin Warrior']"
moxfield_export_4,Sol Ring,Artifact,1,{1},0,0,0,0,0,1,0,0,,{T}: Add {C}{C}.,False,{C},0,['tap-ability'],"['Mana Fixer', 'Tap-Out']"
moxfield_export_4,Spectator Seating,Land,0,,0,0,0,0,0,0,0,0,,This land enters tapped unless you have two or more opponents. {T}: Add {R} or {W}.,False,{W}{R},0,['tap-ability'],"['Tap-Out', 'Tap-In']"
moxfield_export_4,Swords to Plowshares,Instant,1,{W},1,0,0,0,0,0,0,0,,Exile target creature. Its controller gains life equal to its power.,False,0,0,['single-target-removal'],"['Aggressive', 'Life-Gain']"
moxfield_export_4,Take the Bait,Instant,4,{2}{R}{W},1,0,0,1,0,2,0,0,,"Cast this spell only during combat on an opponent's turn. Prevent all combat damage that would be dealt to you and planeswalkers you control this turn. Untap all attacking creatures and goad them. After this phase, there is an additional combat phase.",False,0,0,['goad'],"['Baiter', 'Combat Damage Prevention']"
moxfield_export_4,Talisman of Conviction,Artifact,2,{2},0,0,0,0,0,2,0,0,,{T}: Add {C}. {T}: Add {R} or {W}. This artifact deals 1 damage to you.,False,{W}{R},0,['tap-ability'],"['Aggressive', 'Control']"
moxfield_export_4,Talisman of Hierarchy,Artifact,2,{2},0,0,0,0,0,2,0,0,,{T}: Add {C}. {T}: Add {W} or {B}. This artifact deals 1 damage to you.,False,{W}{B},0,['tap-ability'],"['Hierarchy', 'Tap-and-Damage']"
moxfield_export_4,Tataru Taru,Legendary Creature — Dwarf Advisor,2,{1}{W},1,0,0,0,0,1,0,0,,"When Tataru Taru enters, you draw a card and target opponent may draw a card. Scions' Secretary — Whenever an opponent draws a card, if it isn't that player's turn, create a tapped Treasure token. This ability triggers only once each turn.",False,0,1,"['card-draw', 'token']","['Card Draw', 'Token Generation']"
moxfield_export_4,Taunt from the Rampart,Sorcery,5,{3}{R}{W},1,0,0,1,0,3,0,0,,"Goad all creatures your opponents control. Until your next turn, those creatures can't block. (Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)",False,0,0,['goad'],"['Taunt', 'Goad']"
moxfield_export_4,Teferi's Protection,Instant,3,{2}{W},1,0,0,0,0,2,0,0,,"Until your next turn, your life total can't change and you gain protection from everything. All permanents you control phase out. (While they're phased out, they're treated as though they don't exist. They phase in before you untap during your untap step.) Exile Teferi's Protection.",False,0,0,['protection'],"['Protection', 'Control']"
moxfield_export_4,The Meathook Massacre,Legendary Enchantment,2,{X}{B}{B},0,0,2,0,0,0,1,0,,"When The Meathook Massacre enters, each creature gets -X/-X until end of turn. Whenever a creature you control dies, each opponent loses 1 life. Whenever a creature an opponent controls dies, you gain 1 life.",False,0,0,['end-step'],"['aggro', 'trample']"
moxfield_export_4,Thought Vessel,Artifact,2,{2},0,0,0,0,0,2,0,0,,You have no maximum hand size. {T}: Add {C}.,False,{C},0,['tap-ability'],"['Mana Fixer', 'Tap-Out']"
moxfield_export_4,Tibalt's Trickery,Artifact,2,{1}{R},0,0,0,0,0,1,0,0,,{T}: Add {C}. {T}: Add {W} or {B}. This artifact deals 1 damage to you.,False,{W}{B},0,['tap-ability'],"['Trickster', 'Swashbuckler']"
moxfield_export_4,"Urborg, Tomb of Yawgmoth",Legendary Land,0,,0,0,0,0,0,0,0,0,,Each land is a Swamp in addition to its other land types.,False,0,0,[],"['Swamp Ramp', 'Mana Leak']"
moxfield_export_4,Vault of the Archangel,Enchantment — Saga // Enchantment Creature — Fox Monk,3,,1,0,0,0,0,0,0,0,,"(As this Saga enters and after your draw step, add a lore counter.) I — Search your library for a basic Plains card, reveal it, put it into your hand, then shuffle. II — You may discard a card. When you do, return target permanent card with mana value 2 or less from your graveyard to the battlefield tapped. III — Exile this Saga, then return it to the battlefield transformed under your control.",False,0,0,"['counters', 'discard', 'draw-step', 'graveyard', 'tutor', 'shuffle']","['Saga Collector', 'Graveyard Ritualist']"
moxfield_export_4,Volrath's Stronghold,Legendary Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {C}. {1}{B}, {T}: Put target creature card from your graveyard on top of your library.",False,{B},0,"['graveyard', 'top-of-library', 'tap-ability']","['Graveyard Synergy', 'Library Dredge']"
moxfield_export_4,Wear // Tear,Creature — Human Soldier,2,,1,0,0,0,0,0,0,0,,Creatures entering don't cause abilities to trigger.,False,0,0,[],"['Control', 'Combo']"
moxfield_export_4,Wedding Ring,Artifact,4,{2}{W}{W},2,0,0,0,0,2,0,0,,"When this artifact enters, if it was cast, target opponent creates a token that's a copy of it. Whenever an opponent who controls an artifact named Wedding Ring draws a card during their turn, you draw a card. Whenever an opponent who controls an artifact named Wedding Ring gains life during their turn, you gain that much life.",False,0,1,"['card-draw', 'token']","['Blood Artifact', 'Life Artifact']"
moxfield_export_4,Wishclaw Talisman,Land,0,{1}{B},0,0,0,0,0,1,0,0,,This land enters tapped unless you have two or more opponents. {T}: Add {W} or {B}.,False,{W}{B},0,['tap-ability'],"['Tap-Out', 'Tap-Boost']"
moxfield_export_4,Witch Enchanter,Sorcery,5,,0,0,0,2,0,0,0,0,,"Untap all creatures that attacked this turn. After this main phase, there is an additional combat phase followed by an additional main phase. Retrace (You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.)",False,0,0,"['discard', 'graveyard']","['Graveyard Ritualist', 'Combo Hunter']"
moxfield_export_4,"Yes Man, Personal Securitron",Legendary Artifact Creature — Robot,3,{2}{W},1,0,0,0,0,2,0,0,,"{T}: Target opponent gains control of Yes Man. When they do, you draw two cards and put a quest counter on Yes Man. Activate only during your turn. Wild Card — When Yes Man leaves the battlefield, its owner creates a tapped 1/1 white Soldier creature token for each quest counter on it.",False,0,2,"['token', 'tap-ability']","['Control', 'Token']"
moxfield_export_4,"Mathas, Fiend Seeker",Legendary Creature — Vampire,3,{R}{W}{B},1,0,1,1,0,0,0,0,,"Menace At the beginning of your end step, put a bounty counter on target creature an opponent controls. For as long as that creature has a bounty counter on it, it has ""When this creature dies, each opponent draws a card and gains 2 life.""",True,0,0,"['end-step', 'menace']","['Bounty Hunter', 'Fiend Hunter']"
moxfield_export_5,Aang's Shelter,Legendary Creature — Human Knight,3,,2,0,0,0,0,0,0,0,,"Vigilance Adeline's power is equal to the number of creatures you control. Whenever you attack, for each opponent, create a 1/1 white Human creature token that's tapped and attacking that player or a planeswalker they control.",False,0,0,"['token', 'vigilance']","['Token Archetype', 'Vigilance Archetype']"
moxfield_export_5,Adarkar Wastes,Land,0,,0,0,0,0,0,0,0,0,,{T}: Add {C}. {T}: Add {W} or {U}. This land deals 1 damage to you.,False,{W}{U},0,['tap-ability'],"['Mana Leaks', 'Tap-Out']"
moxfield_export_5,Ancestral Vision,Sorcery // Land,3,,0,0,3,0,0,0,0,0,,Return from your graveyard to the battlefield any number of target creature cards that each have a different mana value X or less.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Mana Drain']"
moxfield_export_5,Animate Dead,Enchantment — Aura,2,{1}{B},0,0,1,0,0,1,0,0,,"Enchant creature card in a graveyard When this Aura enters, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with this Aura."" Return enchanted creature card to the battlefield under your control and attach this Aura to it. When this Aura leaves the battlefield, that creature's controller sacrifices it. Enchanted creature gets -1/-0.",False,0,0,['graveyard'],"['Graveyard Ritual', 'Graveyard Surges']"
moxfield_export_5,Arcane Sanctum,Land,0,,0,0,0,0,0,0,0,0,,"This land enters tapped. {T}: Add {W}, {U}, or {B}.",False,{W}{U}{B},0,['tap-ability'],"['Mana Warehouse', 'Tap-and-Go']"
moxfield_export_5,Arcane Signet,Artifact,2,{2},0,0,0,0,0,2,0,0,,{T}: Add one mana of any color in your commander's color identity.,False,0,0,['graveyard'],"['Graveyard Ritual', 'Mana Drain']"
moxfield_export_5,Archmage's Charm,Instant,3,{U}{U}{U},0,3,0,0,0,0,0,0,,Choose one — • Counter target spell. • Target player draws two cards. • Gain control of target nonland permanent with mana value 1 or less.,False,0,0,['counter-spells'],"['Counter-Spell', 'Control']"
moxfield_export_5,Austere Command,Sorcery,6,{4}{W}{W},2,0,0,0,0,4,0,0,,Choose two — • Destroy all artifacts. • Destroy all enchantments. • Destroy all creatures with mana value 3 or less. • Destroy all creatures with mana value 4 or greater.,False,0,0,"['wipe', 'enchant']","['Wipe', 'Enchantment Removal']"
moxfield_export_5,Azorius Chancery,Land,0,,0,0,0,0,0,0,0,0,,"This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {W}{U}.",False,{W}{U},0,['tap-ability'],"['Control', 'Mana Fixer']"
moxfield_export_5,Bender's Waterskin,Artifact,3,{3},0,0,0,0,0,3,0,0,,Untap this artifact during each other player's untap step. {T}: Add one mana of any color.,False,{Any},0,['tap-ability'],"['Mana Fixer', 'Tap-Out']"
moxfield_export_5,Beseech the Mirror,Sorcery,4,{1}{B}{B}{B},0,0,3,0,0,1,0,0,,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.) Search your library for a card, exile it face down, then shuffle. If this spell was bargained, you may cast the exiled card without paying its mana cost if that spell's mana value is 4 or less. Put the exiled card into your hand if it wasn't cast this way.",False,0,0,"['enchant', 'sacrifice', 'tutor', 'shuffle', 'token']","['Enchantment Archetype', 'Token Archetype']"
moxfield_export_5,Careful Consideration,Instant,4,{2}{U}{U},0,2,0,0,0,2,0,0,,"Target player draws four cards, then discards three cards. If you cast this spell during your main phase, instead that player draws four cards, then discards two cards.",False,0,0,['discard'],"['Discard Sleeper', 'Counterspell']"
moxfield_export_5,Caves of Koilos,Legendary Creature — Bird Warlock,3,,1,0,1,0,0,0,0,0,,"Flying Whenever a player attacks one of your opponents, if that opponent has more life than another of your opponents, that attacking player draws a card and you put two +1/+1 counters on a creature you control.",False,0,0,['flying'],"['Aggressive', 'Swarm']"
moxfield_export_5,Command Tower,Land,0,,0,0,0,0,0,0,0,0,,{T}: Add one mana of any color in your commander's color identity.,False,0,0,['flying'],"['Commander', 'Flying Archetype']"
moxfield_export_5,Complete the Circuit,Legendary Creature — Human Pirate,3,{5}{U},0,0,0,1,0,5,0,0,,"Haste Whenever Captain Lannery Storm attacks, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."") Whenever you sacrifice a Treasure, Captain Lannery Storm gets +1/+0 until end of turn.",False,{Any},0,"['end-step', 'haste', 'sacrifice', 'token', 'tap-ability']","['Aggressive Tron', 'Siege Engine']"
moxfield_export_5,Conduit Pylons,Land — Desert,0,,0,0,0,0,0,0,0,0,,"When this land enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.) {T}: Add {C}. {1}, {T}: Add one mana of any color.",False,{C},0,"['graveyard', 'surveil', 'tap-ability']","['Graveyard Synergy', 'Tap-Out']"
moxfield_export_5,Copy Enchantment,Enchantment,3,{2}{U},0,1,0,0,0,2,0,0,,You may have this enchantment enter as a copy of any enchantment on the battlefield.,False,0,0,['enchant'],"['Copy Copier', 'Enchantment Archetype']"
moxfield_export_5,Curiosity,Enchantment — Aura,1,{U},0,1,0,0,0,0,0,0,,"Enchant creature Whenever enchanted creature deals damage to an opponent, you may draw a card.",False,0,1,"['card-draw', 'enchant']","['Card Draw', 'Enchantment']"
moxfield_export_5,Cyclonic Rift,Creature — Bird Cleric,4,{1}{U},1,0,0,0,0,1,0,0,,"Flying Inklings can't attack you or planeswalkers you control. Whenever a player attacks one of your opponents, that attacking player creates a tapped 2/1 white and black Inkling creature token with flying that's attacking that opponent.",False,0,0,"['flying', 'token']","['Inkling Archetype', 'Token Archetype']"
moxfield_export_5,Dark Dabbling,Instant,3,{2}{B},0,0,1,0,0,2,0,0,,"Regenerate target creature. Draw a card. (The next time the creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.) Spell mastery — If there are two or more instant and/or sorcery cards in your graveyard, also regenerate each other creature you control.",False,0,1,"['card-draw', 'graveyard']","['Graveyard Ritualist', 'Tap Out']"
moxfield_export_5,Dark Deal,Sorcery,3,{2}{B},0,0,1,0,0,2,0,0,,"Each player discards all the cards in their hand, then draws that many cards minus one.",False,0,0,['discard'],"['Discard Ritual', 'Trashing']"
moxfield_export_5,Deadly Rollick,Instant,4,{3}{B},0,0,1,0,0,3,0,0,,"If you control a commander, you may cast this spell without paying its mana cost. Exile target creature.",False,0,0,['single-target-removal'],"['Commander', 'Removal']"
moxfield_export_5,Deep Analysis,Sorcery,4,{3}{U},0,1,0,0,0,3,0,0,,"Target player draws two cards. Flashback—{1}{U}, Pay 3 life. (You may cast this card from your graveyard for its flashback cost. Then exile it.)",False,{U},0,"['flash', 'flashback', 'graveyard']","['Graveyard Ritualist', 'Life-Draining Controller']"
moxfield_export_5,"Delney, Streetwise Lookout",Enchantment,1,{2}{W},1,0,0,0,0,2,0,0,,Each player can't cast more than one noncreature spell each turn.,False,0,0,[],"['Swarm', 'Bloodthirsty']"
moxfield_export_5,Dictate of Kruphix,Enchantment,3,{1}{U}{U},0,2,0,0,0,1,0,0,,"Flash (You may cast this spell any time you could cast an instant.) At the beginning of each player's draw step, that player draws an additional card.",False,0,0,"['draw-step', 'flash']","['Draw Step Archetype', 'Flashy Archetype']"
moxfield_export_5,Dimir Aqueduct,Land,0,,0,0,0,0,0,0,0,0,,"This land enters tapped. When this land enters, return a land you control to its owner's hand. {T}: Add {U}{B}.",False,{U}{B},0,['tap-ability'],"['Tap-and-Hold', 'Water-Control']"
moxfield_export_5,Dismember,Instant,3,{1}{B/P}{B/P},0,0,2,0,0,1,0,4,,({B/P} can be paid with either {B} or 2 life.) Target creature gets -5/-5 until end of turn.,False,{B},0,['end-step'],"['Aggressive', 'Control']"
moxfield_export_5,Echo of Eons,Sorcery,6,{4}{U}{U},0,2,0,0,0,4,0,0,,"Each player shuffles their hand and graveyard into their library, then draws seven cards. Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",False,{U},0,"['flash', 'flashback', 'graveyard', 'shuffle']","['Graveyard Ritualist', 'Library Shuffler']"
moxfield_export_5,"Eiganjo, Seat of the Empire",Legendary Land,0,,0,0,0,0,0,0,0,0,,"{T}: Add {W}. Channel — {2}{W}, Discard this card: It deals 4 damage to target attacking or blocking creature. This ability costs {1} less to activate for each legendary creature you control.",False,{W},0,"['discard', 'legendary', 'tap-ability']","['Legendary Ramp', 'Discard Counter']"
moxfield_export_5,"Emet-Selch, Unsundered",Artifact Creature — Human Soldier,1,,1,0,0,0,0,0,0,0,,"Whenever an opponent casts their first noncreature spell each turn, draw a card unless that player pays {X}, where X is this creature's power.",False,0,1,['card-draw'],"['Cryptic Resurrection', 'Sorcery Storm']"
moxfield_export_5,Enlightened Tutor,Instant,1,{W},1,0,0,0,0,0,0,0,,"Search your library for an artifact or enchantment card, reveal it, then shuffle and put that card on top.",False,0,0,"['enchant', 'tutor', 'shuffle']","['Tutor', 'Library Shuffler']"
moxfield_export_5,Exotic Orchard,Land,0,,0,0,0,0,0,0,0,0,,{T}: Add one mana of any color that a land an opponent controls could produce.,False,{Any},0,['tap-ability'],"['Mana Ramp', 'Mana Synergy']"
moxfield_export_5,Fall of the First Civilization,Enchantment — Saga,3,{2}{W},1,0,0,0,0,2,0,0,,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.) I — You and target opponent each draw two cards. II — Exile target artifact an opponent controls. III — Each player chooses three nonland permanents they control. Destroy all other nonland permanents.",False,0,2,"['counters', 'wipe', 'draw-step', 'sacrifice', 'single-target-removal']","['Saga Wrath', 'Counters']"
